4.37913	-10.0804	-0.125587	2.51407	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.40117	-9.94438	-0.0340008	2.47966	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.48683	-9.77763	0.197088	2.57062	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.51118	-9.61662	0.222735	2.64692	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.60044	-9.45063	0.422733	2.7171	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.67104	-9.33075	0.646391	2.45717	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.79268	-9.16329	0.872427	2.5577	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.87404	-9.05623	1.08004	2.31844	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.9633	-8.9326	1.16958	2.3506	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.04802	-8.80896	1.24189	2.3094	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.16875	-8.65828	1.37915	2.3825	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.27774	-8.56416	1.60684	2.13689	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.38813	-8.44269	1.68515	2.18228	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.49081	-8.33421	1.73538	2.11983	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.5695	-8.22797	1.69116	2.08947	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.66447	-8.10701	1.69861	2.10249	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78897	-7.97396	1.77923	2.1557	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90307	-7.8617	1.87412	2.07671	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02296	-7.73922	1.9169	2.10359	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.13263	-7.62675	1.94547	2.0754	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24134	-7.51852	1.94718	2.06356	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.35869	-7.41469	2.01448	1.99644	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45848	-7.32193	1.98299	1.95315	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58974	-7.24065	2.2416	1.73438	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.71681	-7.14655	2.27822	1.75964	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79379	-7.02076	1.95928	2.01201	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88794	-6.92372	1.92313	1.97311	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03481	-6.84478	2.21904	1.72898	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15667	-6.75016	2.21859	1.72793	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25077	-6.64119	1.99907	1.88737	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35685	-6.54453	1.98819	1.86902	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52897	-6.49428	2.53438	1.47588	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65166	-6.43254	2.52088	1.44571	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.772	-6.3514	2.42398	1.48375	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88387	-6.30065	2.36645	1.39895	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01052	-6.22739	2.34096	1.40093	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13923	-6.14922	2.34151	1.40374	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22438	-6.05994	2.09496	1.56352	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33408	-5.97078	2.10936	1.59238	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.50158	-5.9035	2.50251	1.37552	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64024	-5.83668	2.50154	1.35488	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73354	-5.74236	2.144	1.55232	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.8535	-5.65223	2.14972	1.56488	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94775	-5.56832	2.02133	1.63311	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05234	-5.47622	2.03163	1.66	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.2106	-5.39831	2.44476	1.46777	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34368	-5.32061	2.44103	1.45963	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42483	-5.2241	2.03643	1.63561	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54041	-5.13198	2.04417	1.64267	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63612	-5.04309	1.8843	1.69496	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74514	-4.9421	1.89742	1.71724	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83627	-4.84311	1.76465	1.77334	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.93827	-4.74289	1.7747	1.7819	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0162	-4.63104	1.61675	1.86405	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1188	-4.49882	1.65121	1.94553	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.205	-4.37829	1.60507	1.99516	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3153	-4.22622	1.65741	2.11215	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4483	-4.11322	1.93194	2.04753	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5561	-3.98192	1.93899	2.09608	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6546	-3.86288	1.85501	2.12676	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7573	-3.74709	1.85601	2.1241	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.798	-3.62123	1.37082	2.24294	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8718	-3.48602	1.37032	2.27343	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9812	-3.37021	1.69706	2.22099	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0682	-3.22361	1.70741	2.3143	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1061	-3.08311	1.24804	2.4223	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1737	-2.92069	1.25031	2.4979	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2208	-2.77398	1.09449	2.54297	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2799	-2.6054	1.09607	2.61821	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2093	-2.4534	0.072131	2.75907	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2059	-2.2868	0.0603965	2.79648	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3205	-2.12819	0.991487	2.71275	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.372	-1.97188	0.986553	2.73107	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3707	-1.82274	0.56323	2.76103	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.39	-1.67292	0.542579	2.75353	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3216	-1.53348	-0.144065	2.797	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3063	-1.38174	-0.157485	2.82673	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2534	-1.23185	-0.488811	2.82596	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2129	-1.10863	-0.512697	2.73771	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0846	-0.977585	-1.27613	2.74399	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0124	-0.800098	-1.291	2.85027	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9625	-0.641535	-1.08207	2.85123	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8963	-0.5105	-1.09263	2.78077	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7908	-0.374135	-1.48415	2.73477	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7	-0.270434	-1.49707	2.60781	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5212	-0.156296	-2.28427	2.51579	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3875	-0.0680177	-2.29411	2.38004	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2995	0.0500324	-2.04577	2.35209	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1833	0.0939961	-2.04403	2.12125	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0278	0.178907	-2.3661	2.02319	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.89375	0.195094	-2.36322	1.76563	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.73506	0.258581	-2.56995	1.66494	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.58974	0.234442	-2.56464	1.35002	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.42875	0.280398	-2.69694	1.26717	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.27705	0.277973	-2.69623	1.07033	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12363	0.317083	-2.72043	1.01475	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97105	0.332016	-2.72204	0.902655	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.87666	0.366263	-2.28046	0.877609	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75468	0.359766	-2.26975	0.727234	8.76016	0.263752	8.75	0.25	-1.81846	0
8.53892	0.370359	-2.99487	0.616349	8.46355	0.258809	8.55	0.25	-3.6326	0
8.3726	0.350001	-2.9928	0.4665	8.35367	0.252596	8.35	0.25	-3.6326	0
8.2198	0.354875	-2.84322	0.414362	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06351	0.331726	-2.83969	0.287008	8.05411	0.247878	8.05	0.25	-2.72842	0
7.91822	0.323436	-2.71025	0.224084	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.76699	0.268928	-2.70954	0.037679	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62559	0.237864	-2.70721	-0.0561642	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.4748	0.169575	-2.7079	-0.239198	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.30866	0.136325	-2.90985	-0.302009	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16411	0.0907897	-2.90753	-0.388026	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.08054	0.041855	-2.31019	-0.465011	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95408	-0.0375888	-2.30954	-0.618427	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85736	-0.113225	-2.05025	-0.741683	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74747	-0.216505	-2.04782	-0.920642	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66883	-0.313574	-1.79311	-1.06424	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.56506	-0.434829	-1.80847	-1.24524	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.54017	-0.577755	-1.19189	-1.50332	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
6.46704	-0.750057	-1.22018	-1.76301	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
